Student_ID,Weekly_Study_Hours,Attendance_Rate,Sleep_Hours,Previous_Scores,Internet_Usage_Time,Parent_Education_Level,Distance_to_School,Stress_Level,Practice_Exams_Passed,Extracurricular_Activities,Exam_Score
16043,14.1,82.1,9.6,27.06,9.0,Yok,26.25,2,6,12.5,30.66
16044,25.3,91.25,7.5,86.52,7.2,Lise,19.73,5,12,3.6,73.03
16045,20.9,85.54,8.6,77.92,7.7,Yok,31.72,3,8,6.2,55.32
16046,25.2,83.83,8.5,63.71,6.5,Üniversite,5.0,4,10,7.3,54.48
16047,20.3,84.27,8.2,61.75,8.3,İlkokul,15.84,2,8,15.3,46.95
16048,20.4,83.4,8.7,56.77,6.9,Ortaokul,24.06,3,12,4.5,51.79
16049,17.0,87.78,8.0,45.7,7.5,İlkokul,20.28,3,6,5.3,43.62
16050,17.3,76.07,9.7,44.25,7.7,Üniversite,39.27,2,9,17.4,46.93
16051,14.7,84.51,8.5,49.08,8.8,Yok,33.33,3,8,14.9,42.39
16052,22.4,76.08,8.1,73.01,7.0,İlkokul,36.51,5,12,10.1,67.0
16053,20.9,88.81,8.3,40.94,8.4,Üniversite,10.55,2,11,6.3,45.84
16054,22.8,82.0,8.2,68.02,6.3,Lise,31.01,5,13,15.8,61.6
16055,15.5,87.66,9.0,80.44,7.8,Ortaokul,10.99,1,10,11.3,60.87
16056,21.1,90.05,8.5,39.97,7.6,İlkokul,8.75,5,12,6.6,44.4
16057,6.6,76.01,8.4,34.08,9.0,Yok,37.8,2,5,6.3,27.05
16058,22.3,91.2,7.6,78.48,8.1,Lise,1.26,4,10,9.1,72.23
16059,20.0,82.57,9.3,54.03,6.7,Üniversite,38.63,3,10,19.0,50.91
16060,18.6,95.05,9.1,42.56,7.8,Ortaokul,6.4,3,11,12.9,59.75
16061,15.1,86.2,8.1,44.79,7.2,Yok,32.87,4,7,13.6,42.45
16062,26.9,93.24,8.0,61.59,7.4,Üniversite,11.4,4,13,7.7,63.48
16063,20.0,90.82,7.9,88.08,5.8,Üniversite,14.35,5,13,19.5,74.28
16064,25.2,96.09,9.0,62.01,7.8,İlkokul,9.06,3,13,8.1,58.1
16065,15.3,87.4,8.5,50.33,8.2,İlkokul,23.63,3,10,0.2,40.32
16066,11.7,86.58,9.6,53.39,8.7,Yok,14.25,1,7,16.0,43.44
16067,27.9,81.01,8.1,92.47,9.0,Üniversite,26.47,5,11,10.3,69.38
16068,9.7,99.46,8.9,34.23,9.0,İlkokul,1.12,1,3,3.0,41.17
16069,16.1,98.71,8.5,43.42,8.8,Ortaokul,3.04,4,10,0.5,46.46
16070,17.5,96.76,8.2,84.94,7.9,Ortaokul,4.44,2,9,19.8,72.11
16071,25.6,84.45,8.1,92.65,6.6,Üniversite,17.05,6,11,12.9,65.04
16072,7.9,82.23,8.6,37.74,8.6,İlkokul,32.68,1,6,9.3,36.52
16073,16.6,75.94,8.6,31.98,9.0,Yok,35.58,2,10,6.7,32.39
16074,14.5,87.06,8.7,47.16,7.7,Yok,10.17,2,6,1.4,44.92
16075,18.5,81.82,7.5,26.73,8.4,Yok,23.19,3,10,12.9,42.61
16076,25.6,86.38,8.1,68.02,6.4,Ortaokul,30.85,5,13,7.4,59.63
16077,18.7,90.48,8.8,32.26,6.9,İlkokul,11.91,4,9,19.8,47.42
16078,13.1,83.4,8.2,31.19,8.0,İlkokul,16.66,3,6,2.2,34.25
16079,21.8,90.03,8.3,58.69,8.1,Ortaokul,21.2,5,11,4.9,57.47
16080,14.9,91.93,8.1,76.68,9.0,Yok,5.83,2,7,8.1,57.94
16081,12.0,95.95,9.1,47.47,8.8,Yok,1.53,3,4,15.9,46.43
16082,24.0,93.51,8.7,59.61,7.0,Üniversite,6.54,3,11,15.5,65.29
16083,19.7,80.99,8.2,90.89,8.2,Lise,25.26,4,8,4.9,60.73
16084,15.6,92.76,8.6,57.26,8.0,İlkokul,3.41,1,8,7.2,50.42
16085,19.5,89.22,9.5,48.64,7.3,İlkokul,7.99,3,7,1.2,50.79
16086,14.4,87.73,8.5,49.22,7.4,İlkokul,13.85,2,5,7.6,48.05
16087,20.0,93.28,8.2,46.72,9.0,Lise,3.58,4,7,3.4,46.27
16088,23.7,88.85,8.1,68.17,6.7,Üniversite,8.07,4,13,18.4,66.26
16089,25.0,75.69,9.2,60.14,6.1,Lise,36.5,3,12,16.2,51.85
16090,14.3,89.83,9.0,38.89,8.1,Yok,1.26,3,6,3.3,37.04
16091,11.0,81.58,8.8,32.83,9.0,Yok,26.31,3,7,9.8,34.87
16092,15.8,88.85,9.0,45.12,8.9,İlkokul,15.68,1,8,19.2,46.58
16093,23.4,87.54,8.5,59.98,7.0,Ortaokul,27.07,5,9,8.2,59.18
16094,18.9,90.05,8.8,31.21,7.3,İlkokul,23.75,3,9,9.0,43.8
16095,15.2,93.95,9.2,40.46,9.0,Ortaokul,9.33,3,7,6.8,49.05
16096,25.9,83.01,8.4,88.12,6.2,Lise,33.96,3,14,9.8,68.0
16097,20.1,90.73,8.3,53.86,7.6,Yok,19.93,2,12,11.9,55.6
16098,18.4,84.56,8.5,35.49,7.2,Ortaokul,32.99,4,10,1.8,41.13
16099,18.5,92.55,8.9,74.12,8.7,Lise,16.54,2,8,1.9,56.49
16100,20.0,79.01,8.2,27.4,9.0,Yok,39.4,2,5,15.4,26.26
16101,18.4,86.36,7.2,72.64,6.8,Ortaokul,30.93,4,7,19.7,51.26
16102,17.7,77.11,8.3,69.25,8.1,İlkokul,38.66,3,9,9.8,53.53
16103,20.1,88.35,8.2,63.81,5.3,İlkokul,20.82,4,10,17.2,61.97
16104,26.8,85.6,8.2,68.27,6.9,İlkokul,19.21,5,10,17.4,65.02
16105,18.8,79.04,8.3,40.84,5.0,Lise,30.34,3,10,7.4,51.49
16106,21.8,85.03,8.8,67.97,7.7,İlkokul,35.27,2,12,6.6,57.62
16107,26.7,74.68,7.9,47.52,6.5,Üniversite,38.58,5,14,14.6,51.53
16108,19.3,88.22,8.1,42.67,6.3,Yok,13.32,4,9,18.2,46.7
16109,30.7,86.65,8.2,87.85,6.9,Lise,32.05,3,13,17.1,65.18
16110,14.4,93.33,9.0,55.66,8.4,İlkokul,8.82,3,9,6.4,51.53
16111,12.8,82.32,8.3,77.21,7.6,Yok,22.05,1,8,7.1,52.33
16112,14.0,91.0,9.3,36.89,7.6,Ortaokul,7.6,1,8,14.7,46.23
16113,17.8,91.44,9.0,54.27,7.8,İlkokul,14.22,2,7,6.3,52.79
16114,8.1,75.68,8.7,27.43,9.0,Yok,37.29,2,4,17.0,34.27
16115,19.7,89.62,8.5,74.66,7.3,Üniversite,6.27,2,11,10.2,61.01
16116,20.0,82.45,9.4,36.33,8.5,Ortaokul,25.48,2,5,5.9,38.21
16117,34.5,81.55,6.4,49.65,7.4,Üniversite,23.92,7,17,5.7,58.01
16118,11.9,90.19,9.6,38.24,8.0,Yok,5.27,3,4,15.7,34.2
16119,34.4,91.78,6.9,81.18,6.2,Üniversite,13.38,5,14,2.5,72.98
16120,11.0,85.07,8.7,33.02,9.0,Yok,22.74,3,5,18.6,41.8
16121,20.8,88.42,8.2,70.56,6.4,Yok,7.89,4,12,8.3,59.0
16122,21.5,85.34,8.6,47.25,7.7,Üniversite,32.12,4,10,16.9,47.62
16123,10.9,82.81,9.6,25.94,7.1,Yok,38.9,3,8,15.8,36.63
16124,19.6,94.82,9.3,49.73,9.0,İlkokul,8.98,3,8,15.6,55.51
16125,17.1,94.9,8.2,77.87,9.0,Yok,7.88,3,6,13.5,59.09
16126,14.5,91.58,9.0,42.07,6.3,Lise,18.47,2,5,10.0,51.29
16127,8.2,79.61,9.7,29.59,9.0,Yok,30.04,1,5,7.8,26.87
16128,21.4,87.17,8.5,77.31,7.5,Lise,11.62,5,10,11.6,66.29
16129,13.5,97.97,8.4,41.17,6.9,Yok,1.29,3,6,10.5,37.63
16130,8.9,84.19,9.4,63.45,7.1,Yok,21.88,1,5,7.0,36.39
16131,23.9,78.42,8.3,51.0,7.1,Üniversite,38.29,3,9,9.9,45.37
16132,22.1,90.86,7.9,53.3,9.0,İlkokul,15.96,3,9,7.3,54.01
16133,13.4,90.89,9.2,42.59,9.0,İlkokul,17.1,1,7,13.2,37.97
16134,16.9,81.99,8.8,56.83,8.3,Ortaokul,38.77,2,6,16.7,44.89
16135,35.2,81.52,6.5,82.3,4.8,Üniversite,27.94,7,16,15.7,71.89
16136,33.2,85.24,7.7,81.91,7.9,Üniversite,28.91,6,13,6.8,71.06
16137,19.2,88.13,8.5,56.37,6.8,İlkokul,22.73,2,8,10.2,57.33
16138,25.7,84.18,7.0,91.06,6.6,Üniversite,39.0,6,10,0.2,67.0
16139,17.7,79.83,8.4,42.51,7.6,İlkokul,27.71,3,10,17.4,38.74
16140,18.9,78.13,8.5,53.22,9.0,Üniversite,35.85,3,11,4.9,48.11
16141,10.4,84.02,8.8,57.76,7.6,Yok,28.13,2,4,8.8,40.48
16142,20.1,78.76,8.5,62.17,7.6,İlkokul,29.54,4,11,3.1,49.96
16143,11.7,92.28,8.9,30.56,9.0,İlkokul,11.97,2,6,13.6,38.93
16144,15.3,88.26,9.3,69.43,5.8,Lise,12.49,2,10,10.9,55.75
16145,26.4,84.38,8.0,60.59,5.0,Üniversite,31.43,3,10,7.3,56.8
16146,33.0,91.97,8.3,81.11,4.4,Üniversite,12.22,4,13,10.7,74.34
16147,22.5,82.46,7.5,72.45,7.6,İlkokul,22.73,5,10,3.4,52.52
16148,13.2,87.99,9.1,54.37,9.0,Yok,10.35,1,5,15.5,50.39
16149,2.1,83.95,9.8,24.09,9.0,Yok,32.77,1,4,5.3,24.68
16150,16.4,97.24,8.4,59.0,8.4,Yok,4.86,4,8,12.3,56.73
16151,24.6,83.12,8.7,81.19,9.0,Üniversite,33.26,5,10,18.0,65.89
16152,16.8,82.68,7.9,49.69,8.6,Lise,24.31,2,10,0.8,51.71
16153,9.2,95.84,9.6,53.56,9.0,İlkokul,7.88,2,3,7.8,38.34
16154,31.3,84.51,7.7,85.11,7.2,Ortaokul,21.91,6,16,2.7,70.15
16155,16.5,86.44,8.2,52.4,8.3,Lise,11.66,2,10,18.2,46.4
16156,10.4,92.9,9.8,44.27,9.0,Ortaokul,13.28,2,6,7.2,49.57
16157,26.9,85.62,7.9,47.6,7.4,Lise,14.39,5,10,4.3,55.79
16158,15.3,98.29,8.4,54.73,7.6,Yok,3.0,2,9,13.5,51.53
16159,28.3,77.55,7.9,92.24,6.8,Üniversite,39.45,6,12,10.9,65.31
16160,22.1,91.39,8.7,65.48,7.0,Ortaokul,1.75,2,10,16.3,65.2
16161,22.6,84.88,8.3,52.68,6.5,Lise,26.67,4,10,15.1,52.92
16162,27.1,91.9,7.6,75.12,6.1,Üniversite,15.16,4,10,19.5,62.68
16163,14.9,80.35,8.4,66.37,8.8,Ortaokul,26.02,3,6,1.8,47.81
16164,11.8,93.97,8.7,60.83,7.2,İlkokul,14.57,1,8,1.6,54.67
16165,16.8,83.6,9.1,44.77,8.3,Lise,27.11,2,10,18.1,47.49
16166,16.4,84.55,8.4,62.9,7.5,İlkokul,29.3,1,10,19.1,56.46
16167,12.7,84.28,8.9,47.66,7.5,Yok,27.78,3,8,8.1,39.92
16168,14.3,92.63,10.0,29.02,8.2,İlkokul,5.0,1,9,9.1,44.06
16169,16.5,84.07,8.6,57.69,8.2,İlkokul,26.45,3,10,7.4,48.78
16170,23.8,93.34,8.1,90.41,9.0,Lise,11.56,4,9,15.6,65.33
16171,15.1,92.55,8.6,43.24,7.2,Yok,1.64,1,10,15.4,46.2
16172,24.0,93.05,8.0,81.11,7.4,İlkokul,16.89,4,12,4.4,61.24
16173,18.6,92.74,8.5,45.29,8.2,Üniversite,17.62,3,10,7.7,47.59
16174,16.4,87.63,9.0,72.28,7.9,Ortaokul,18.95,3,8,4.2,51.89
16175,14.9,83.24,8.7,34.29,9.0,İlkokul,28.34,4,8,0.9,36.46
16176,11.2,92.17,9.4,39.05,8.9,Yok,12.7,1,8,1.1,41.36
16177,21.3,89.3,7.5,59.4,8.3,İlkokul,12.95,5,9,2.9,52.68
16178,16.7,93.68,8.3,64.6,7.4,Ortaokul,2.89,4,8,0.6,53.17
16179,12.2,85.46,8.9,66.64,7.3,Yok,27.63,1,7,8.5,48.75
16180,20.9,84.31,8.2,69.84,7.3,Lise,22.93,4,10,1.3,52.18
16181,17.6,84.7,7.7,56.65,7.7,Yok,14.3,4,7,16.9,50.1
16182,24.5,83.75,8.5,86.18,6.7,Lise,28.35,4,13,14.2,60.15
16183,14.0,83.45,8.1,48.87,8.6,Yok,21.73,2,9,15.7,40.5
16184,15.7,89.91,8.4,44.39,7.7,Ortaokul,19.04,2,8,12.3,43.0
16185,21.2,84.1,8.3,40.9,7.0,Ortaokul,20.7,4,11,13.3,47.05
16186,15.8,83.26,9.8,46.0,9.0,Yok,25.64,1,7,2.3,43.52
16187,13.0,82.97,8.9,67.2,7.5,İlkokul,26.57,2,8,1.2,48.82
16188,19.8,86.3,8.4,34.34,9.0,Ortaokul,11.91,4,9,19.8,47.04
16189,21.8,95.24,7.5,43.1,8.2,Lise,6.06,3,11,7.5,56.72
16190,23.6,93.64,7.7,41.84,8.3,Lise,6.69,4,11,1.0,52.75
16191,23.7,88.87,7.8,72.19,7.6,Üniversite,25.76,4,13,3.2,56.29
16192,16.6,78.75,8.4,49.36,7.9,Lise,34.98,2,10,17.5,47.14
16193,22.0,84.89,8.7,49.14,6.7,Üniversite,16.68,4,12,4.1,49.74
16194,16.1,93.06,8.4,56.6,7.8,Yok,7.2,1,8,9.3,50.72
16195,21.6,84.28,8.6,65.87,7.4,Yok,30.39,3,12,13.3,57.84
16196,15.9,80.06,8.3,42.27,6.9,Yok,33.38,3,6,19.3,41.88
16197,18.6,85.13,8.4,59.8,8.2,İlkokul,35.28,3,8,10.0,50.58
16198,13.5,87.27,7.7,33.4,8.0,İlkokul,24.47,2,7,9.8,39.73
16199,28.8,82.54,7.7,91.44,6.7,Üniversite,34.5,4,15,19.9,66.13
16200,19.6,94.37,8.4,54.53,7.5,Lise,1.11,4,7,2.4,51.55
16201,29.3,93.34,7.6,90.86,7.4,Lise,4.74,4,14,2.5,76.05
16202,12.9,96.25,10.0,77.82,9.0,Yok,4.16,1,6,1.7,56.31
16203,22.3,83.13,8.2,74.84,6.7,Ortaokul,28.65,5,9,10.2,53.47
16204,17.5,89.44,7.2,29.1,8.0,İlkokul,3.25,2,11,7.0,42.77
16205,13.1,91.69,8.3,57.89,6.3,İlkokul,20.11,2,7,14.3,51.12
16206,19.1,85.53,8.5,28.78,7.3,Yok,5.0,3,9,11.4,40.64
16207,16.3,88.64,8.7,77.23,8.3,İlkokul,12.77,1,6,11.6,54.57
16208,15.1,76.8,8.4,67.43,7.2,Yok,34.88,2,8,10.2,49.4
16209,33.1,90.65,6.8,93.48,6.8,Üniversite,7.23,6,17,19.8,86.86
16210,29.2,87.98,8.4,69.46,5.2,Lise,14.42,4,12,10.8,68.27
16211,21.5,79.87,8.8,60.72,7.7,Ortaokul,31.08,2,9,1.4,54.3
16212,24.0,96.64,8.6,64.54,7.0,Lise,1.7,3,10,6.4,59.18
16213,28.7,83.21,7.4,57.25,7.6,Lise,27.08,4,15,15.6,55.9
16214,19.4,81.71,8.8,65.78,7.1,Üniversite,5.0,4,10,12.6,50.49
16215,11.5,80.69,7.8,62.95,8.4,İlkokul,37.32,1,8,13.7,44.67
16216,15.8,85.16,8.5,83.31,9.0,Ortaokul,35.11,3,7,18.4,56.29
16217,14.7,91.83,8.5,60.77,9.0,İlkokul,13.12,2,6,8.9,51.16
16218,22.6,87.74,8.1,83.14,5.4,Lise,23.66,4,11,0.4,67.05
16219,19.2,91.34,8.5,71.45,6.2,Yok,3.55,3,8,19.8,65.34
16220,26.7,86.52,7.8,64.54,8.2,Lise,10.69,5,10,9.1,50.8
16221,19.7,96.0,7.9,47.11,8.8,İlkokul,4.22,4,11,2.0,46.47
16222,27.2,94.07,7.5,71.18,7.5,Lise,12.95,4,12,11.0,72.22
16223,10.4,75.97,9.4,48.52,8.6,Yok,35.07,1,6,11.8,39.51
16224,23.2,87.4,8.3,44.48,7.2,Üniversite,14.21,5,12,11.3,52.89
16225,13.4,82.06,9.7,48.78,6.9,İlkokul,5.0,3,8,19.3,36.88
16226,29.0,91.51,7.8,90.67,6.1,Lise,17.62,4,12,6.4,66.94
16227,20.0,84.54,9.6,30.67,9.0,İlkokul,18.63,3,5,0.7,38.93
16228,30.3,76.35,6.9,78.32,6.3,Üniversite,38.8,6,12,18.4,62.82
16229,34.8,93.61,7.5,82.27,6.7,Lise,12.2,6,15,3.8,76.55
16230,23.6,88.27,8.5,71.68,7.6,Lise,25.28,5,13,15.0,59.53
16231,13.5,90.21,9.2,59.34,9.0,İlkokul,17.09,2,8,4.1,56.24
16232,20.0,96.67,8.4,66.92,8.9,İlkokul,2.92,3,7,16.6,52.49
16233,10.6,82.31,9.3,47.61,8.5,Yok,19.83,1,7,18.1,36.26
16234,26.0,83.32,7.7,45.02,7.1,Üniversite,32.63,5,13,2.1,54.23
16235,20.5,90.63,8.7,76.93,6.6,Yok,4.4,3,8,2.9,60.26
16236,22.9,90.65,8.1,59.78,5.6,Lise,3.25,4,11,18.5,58.76
16237,20.2,93.51,8.1,64.6,7.8,İlkokul,6.57,3,8,15.4,58.26
16238,25.7,80.9,9.1,65.22,6.3,Lise,30.69,3,10,0.8,61.49
16239,12.6,87.28,8.6,39.01,7.8,Lise,29.1,3,7,3.6,38.97
16240,27.6,86.9,7.9,84.4,6.5,Ortaokul,22.82,3,15,8.2,65.49
16241,23.9,82.73,8.4,75.59,8.0,Ortaokul,18.99,5,12,17.3,61.87
16242,13.9,84.08,8.7,44.2,9.0,Lise,35.59,2,5,3.0,36.83
16243,22.6,83.83,8.8,81.99,6.4,İlkokul,30.78,4,13,14.5,64.67
16244,19.3,79.07,8.9,76.53,9.0,Lise,32.57,3,8,1.7,58.01
16245,21.7,80.3,7.4,57.98,7.8,Ortaokul,32.62,4,10,9.3,46.16
16246,18.7,83.33,8.8,61.63,8.3,İlkokul,25.89,3,8,14.6,43.49
16247,15.2,84.03,9.7,41.87,7.2,Lise,18.59,3,7,1.3,52.19
16248,27.3,85.85,7.4,70.82,6.7,Üniversite,34.65,6,12,4.1,61.32
16249,24.8,77.46,7.3,44.05,6.9,Üniversite,37.08,4,12,15.8,46.39
16250,20.6,90.6,8.2,65.97,5.8,Lise,1.44,4,12,3.3,56.19
16251,20.9,98.82,8.3,58.4,7.5,İlkokul,2.54,4,9,13.4,55.72
16252,20.0,79.06,8.1,84.09,7.9,Lise,38.37,5,10,12.8,61.7
16253,27.9,91.93,8.3,75.88,6.1,Lise,11.45,6,15,10.4,59.3
16254,17.5,85.49,8.3,45.73,7.1,Ortaokul,35.0,4,7,4.0,46.73
16255,33.0,89.48,7.6,88.86,7.1,Üniversite,15.86,6,15,8.3,71.5
16256,16.9,91.48,9.0,63.53,7.6,Ortaokul,5.2,3,10,12.4,61.19
16257,17.3,89.34,8.7,65.35,7.9,Ortaokul,3.68,4,6,17.6,55.91
16258,16.6,91.12,8.4,45.29,8.2,Lise,6.68,4,6,16.0,51.42
16259,23.4,87.28,7.6,79.18,7.6,Ortaokul,10.37,4,12,12.1,62.74
16260,28.1,90.87,7.0,91.2,7.5,Üniversite,19.8,6,12,4.6,70.07
16261,23.3,86.61,7.4,74.62,8.2,Ortaokul,28.21,5,11,4.3,63.02
16262,20.0,74.51,7.3,91.74,7.5,Üniversite,39.46,3,13,16.3,61.13
16263,15.4,83.95,9.5,48.63,9.0,Ortaokul,17.94,1,7,13.3,48.01
16264,33.2,89.26,7.3,87.36,4.2,Üniversite,20.97,4,15,7.2,78.83
16265,21.3,85.35,9.3,58.89,8.5,Ortaokul,21.11,2,10,19.4,61.07
16266,19.6,87.65,8.6,41.02,7.4,Ortaokul,21.81,4,7,17.8,44.73
16267,17.7,86.93,7.8,64.78,6.7,İlkokul,20.95,2,7,13.4,50.29
16268,27.8,91.05,7.7,77.63,7.7,Üniversite,0.85,5,13,7.4,72.36
16269,21.5,92.42,8.6,55.78,7.5,Üniversite,0.57,4,9,6.2,54.94
16270,13.8,95.87,9.0,41.51,9.0,Üniversite,4.36,3,9,18.8,44.69
16271,16.4,95.04,8.5,34.99,7.8,Yok,4.51,2,9,8.9,44.14
16272,19.8,85.77,8.9,53.99,8.0,Ortaokul,28.34,3,8,16.0,45.42
16273,19.5,88.76,7.9,49.22,7.5,Üniversite,8.59,3,9,18.8,53.45
16274,12.2,80.76,9.1,34.67,8.6,Yok,35.84,1,8,9.8,25.47
16275,14.6,75.62,9.2,49.53,7.6,İlkokul,37.18,1,8,13.1,44.36
16276,34.9,76.21,7.0,92.9,4.6,Üniversite,39.05,5,15,1.7,67.11
16277,30.0,82.85,7.8,82.03,5.4,Üniversite,37.59,5,15,13.1,74.87
16278,8.6,87.64,9.2,41.59,9.0,Yok,11.24,1,7,4.3,35.79
16279,18.5,86.68,8.6,84.34,7.2,Ortaokul,20.64,3,10,13.4,58.09
16280,19.5,94.49,8.6,63.51,8.2,İlkokul,7.43,4,9,2.0,54.73
16281,25.3,83.43,7.8,65.05,6.8,Üniversite,32.35,5,10,9.9,59.31
16282,21.7,76.04,9.0,57.76,6.9,Ortaokul,35.59,4,9,10.4,50.71
16283,16.0,81.51,8.8,50.59,9.0,İlkokul,34.13,3,9,9.7,37.33
16284,17.7,85.76,8.4,48.81,7.3,Lise,17.62,1,8,15.1,51.17
16285,23.6,83.04,8.7,57.26,7.3,Lise,30.47,4,12,15.1,55.28
16286,19.9,94.54,8.7,57.03,9.0,İlkokul,4.35,2,7,14.1,54.0
16287,20.0,91.2,7.9,53.04,8.5,Yok,2.09,3,8,12.6,54.55
16288,22.4,79.42,8.6,69.9,7.6,İlkokul,30.25,3,12,18.1,54.89
16289,12.8,92.36,9.1,47.73,7.6,İlkokul,17.3,1,9,11.5,43.01
16290,17.5,81.28,8.2,63.42,5.9,Yok,39.82,2,8,7.0,52.72
16291,14.2,93.18,9.4,55.8,5.7,Yok,4.34,3,7,1.2,41.97
16292,20.0,83.12,7.9,84.9,7.2,Ortaokul,34.3,4,11,10.7,60.96
16293,11.8,84.38,8.8,53.19,9.0,Ortaokul,19.46,2,7,4.6,38.28
16294,27.0,85.58,7.6,73.57,6.0,Yok,33.17,5,12,7.7,66.93
16295,22.9,78.91,7.5,81.14,6.2,Lise,32.78,5,12,1.0,53.47
16296,23.2,79.15,8.1,71.07,7.0,Lise,36.68,3,9,12.8,51.65
16297,19.5,92.2,8.1,64.0,7.8,İlkokul,12.27,4,11,17.7,66.65
16298,22.1,81.35,8.3,44.66,7.6,Üniversite,38.02,5,8,6.5,51.37
16299,11.0,95.57,10.0,80.26,9.0,İlkokul,6.49,1,6,16.1,52.61
16300,13.4,95.98,8.9,33.88,7.5,İlkokul,3.74,2,8,2.5,38.4
16301,32.7,85.81,7.6,70.98,7.3,Üniversite,17.55,6,17,14.5,65.38
16302,12.5,82.95,9.0,42.15,9.0,Yok,33.22,2,5,1.6,37.7
16303,28.5,85.45,7.6,59.64,6.0,Lise,19.2,6,11,5.2,60.11
16304,18.4,81.56,8.9,61.56,6.9,İlkokul,33.26,2,11,7.2,50.43
16305,27.1,86.82,7.4,89.99,5.4,Üniversite,29.32,6,11,3.1,74.36
16306,20.2,91.5,8.9,57.17,8.7,Ortaokul,8.77,3,10,3.7,50.29
16307,21.5,77.24,7.9,82.33,7.1,İlkokul,37.98,3,9,14.0,50.28
16308,23.4,95.86,8.8,68.6,6.9,Lise,2.9,5,11,1.9,72.74
16309,9.6,79.13,9.0,32.83,9.0,Yok,35.98,3,3,18.7,35.21
16310,9.3,93.0,8.8,38.45,7.8,İlkokul,12.53,1,4,15.4,40.03
16311,21.4,90.54,8.3,67.39,7.6,İlkokul,20.26,5,11,7.1,56.48
16312,21.8,89.52,7.5,42.77,7.7,Üniversite,17.18,3,11,12.6,52.91
16313,26.4,93.19,7.3,58.42,7.1,Ortaokul,7.29,4,13,14.4,56.06
16314,16.9,86.53,8.9,40.15,7.9,Ortaokul,14.65,1,8,11.9,46.55
16315,8.1,92.15,9.9,47.83,7.7,Yok,8.12,2,4,12.4,43.67
16316,25.9,95.77,7.6,77.25,8.0,Lise,8.55,5,14,18.3,69.89
16317,14.7,90.5,9.5,49.23,9.0,Yok,7.89,1,6,17.6,38.14
16318,12.8,87.38,8.8,36.99,7.6,İlkokul,19.82,2,6,18.3,42.4
16319,17.8,83.88,8.7,41.86,6.9,İlkokul,32.02,2,7,17.7,47.97
16320,20.8,82.79,8.4,52.21,6.6,Ortaokul,22.97,4,12,13.7,52.63
16321,14.2,84.14,9.6,39.83,7.6,Lise,35.78,2,8,9.8,37.82
16322,23.9,80.61,8.5,72.14,8.6,Üniversite,25.64,2,11,9.7,64.57
16323,27.8,85.57,7.7,69.41,5.6,Lise,27.73,6,15,15.4,64.88
16324,9.8,84.64,10.0,31.42,9.0,İlkokul,26.87,1,6,18.5,35.65
16325,23.6,83.41,8.1,62.13,9.0,Üniversite,18.25,5,11,1.8,53.71
16326,22.7,81.3,8.2,58.77,8.1,Lise,27.73,4,13,17.5,49.61
16327,16.5,97.96,8.8,54.36,8.6,Lise,3.25,2,8,17.0,62.07
16328,25.2,80.43,7.8,70.68,7.9,Üniversite,34.46,5,12,1.8,61.77
16329,15.5,84.41,9.4,47.03,7.6,İlkokul,31.22,1,9,13.1,43.87
16330,20.5,90.84,8.3,58.9,6.4,Lise,10.19,3,8,19.4,50.16
16331,21.5,80.24,8.6,83.86,7.6,Üniversite,30.84,4,11,17.0,63.63
16332,14.5,94.64,7.5,36.92,6.9,İlkokul,1.0,3,9,1.3,47.59
16333,23.6,95.66,8.2,74.05,6.4,Üniversite,9.08,5,12,18.5,67.01
16334,29.4,93.47,7.5,67.81,7.3,Üniversite,5.0,5,14,3.5,65.17
16335,20.0,87.23,8.2,52.78,7.7,Lise,31.32,5,12,1.4,45.05
16336,16.1,84.37,8.1,68.01,9.0,İlkokul,30.36,3,10,4.6,52.3
16337,21.4,82.16,8.2,66.32,7.2,Lise,32.64,3,12,9.7,49.42
16338,15.0,93.28,8.9,50.25,9.0,Yok,0.68,1,8,16.3,51.06
16339,14.5,86.82,8.7,60.72,7.6,Yok,20.3,3,7,5.3,50.37
16340,13.8,87.14,9.2,72.13,9.0,İlkokul,28.34,2,9,7.8,49.66
16341,30.2,88.02,7.6,93.5,6.6,Üniversite,6.64,5,14,2.8,72.87
16342,25.7,83.03,8.3,70.61,8.0,Lise,26.17,3,13,5.8,50.69
16343,28.6,95.3,8.2,84.09,5.9,Lise,3.82,3,12,18.0,70.81
16344,17.0,87.28,9.2,28.06,8.9,İlkokul,7.66,1,7,10.0,40.42
16345,14.3,83.46,8.7,57.16,7.6,İlkokul,19.29,2,7,13.5,40.38
16346,15.5,88.04,8.6,35.81,7.6,Yok,26.32,1,8,5.0,47.32
16347,12.0,90.94,9.8,37.18,9.0,Ortaokul,6.26,2,4,2.9,36.16
16348,19.0,91.27,8.0,57.26,7.6,İlkokul,7.82,4,10,17.7,52.61
16349,19.1,94.64,8.3,73.08,8.6,Ortaokul,8.58,4,10,18.9,67.16
16350,18.3,93.69,8.5,50.67,8.4,İlkokul,9.93,3,7,1.1,52.62
16351,20.5,90.58,7.9,76.86,6.3,Üniversite,9.45,4,8,10.6,68.7
16352,27.2,90.34,7.9,66.93,7.7,Üniversite,16.11,6,11,8.8,66.77
16353,11.1,81.12,9.7,48.04,7.5,Yok,26.32,1,7,14.8,45.16
16354,14.9,91.9,7.8,39.96,7.8,Yok,17.8,1,8,6.0,41.03
16355,20.4,78.4,8.1,53.04,7.9,Ortaokul,31.15,3,12,12.4,44.27
